pitch_type,px,pz,des,num,gameday_link,start_speed,spin_dir,spin_rate,pfx_x,pfx_z,type,pitcher_name,event,stand,Pitch_Type,Foul,InPlay,Miss,Swing
CU,-0.505,2.166,Foul,48,gid_2016_05_01_sdnmlb_lanmlb_1,72,341.344,1289.16,-2.68,-7.99,S,Clayton Kershaw,Strikeout,R,Curve Ball,TRUE,FALSE,FALSE,TRUE
CU,0.213,-1.303,Swinging Strike (Blocked),48,gid_2016_05_01_sdnmlb_lanmlb_1,74.5,323.868,1395.656,-5.19,-7.18,S,Clayton Kershaw,Strikeout,R,Curve Ball,FALSE,FALSE,TRUE,TRUE
CU,-0.16,1.349,Foul,49,gid_2016_05_01_sdnmlb_lanmlb_1,72.6,347.856,1151.657,-1.54,-7.23,S,Clayton Kershaw,Strikeout,R,Curve Ball,TRUE,FALSE,FALSE,TRUE
SL,-0.688,1.595,Swinging Strike,49,gid_2016_05_01_sdnmlb_lanmlb_1,86.1,257.023,1103.725,-5.77,1.28,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-1.189,3.525,"In play, out(s)",50,gid_2016_05_01_sdnmlb_lanmlb_1,92.6,169.737,2173.208,1.96,10.81,X,Clayton Kershaw,Pop Out,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.45,2.431,Foul,55,gid_2016_05_01_sdnmlb_lanmlb_1,93,178.684,2470.251,0.28,12.26,S,Clayton Kershaw,Strikeout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.513,2.482,Foul,55,gid_2016_05_01_sdnmlb_lanmlb_1,88.6,239.934,1204.891,-5.44,3.1,S,Clayton Kershaw,Strikeout,L,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.605,2.518,Swinging Strike,56,gid_2016_05_01_sdnmlb_lanmlb_1,92.9,192.498,2242.062,-2.45,11.02,S,Clayton Kershaw,Strikeout,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
FF,-0.734,2.026,Swinging Strike,56,gid_2016_05_01_sdnmlb_lanmlb_1,92.3,181.459,2827.699,-0.36,14.26,S,Clayton Kershaw,Strikeout,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
FF,-0.872,2.537,Swinging Strike,56,gid_2016_05_01_sdnmlb_lanmlb_1,92.6,185.443,2240.593,-1.06,11.04,S,Clayton Kershaw,Strikeout,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
SL,-0.59,2.546,"In play, out(s)",57,gid_2016_05_01_sdnmlb_lanmlb_1,87,252.096,903.988,-4.57,1.43,X,Clayton Kershaw,Groundout,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,-0.516,2.927,Foul,6,gid_2016_05_07_lanmlb_tormlb_1,92.5,183.776,1997.554,-0.66,10.01,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.2,1.743,Foul,6,gid_2016_05_07_lanmlb_tormlb_1,88,225.713,875.444,-3.32,3.2,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,0.198,2.421,Foul,6,gid_2016_05_07_lanmlb_tormlb_1,88.1,174.723,1455.99,0.71,7.6,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,0.691,3.154,Swinging Strike,6,gid_2016_05_07_lanmlb_tormlb_1,85.5,208.792,736.306,-1.93,3.47,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.52,0.831,Swinging Strike,7,gid_2016_05_07_lanmlb_tormlb_1,87.6,175.878,782.118,0.3,4.09,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-1.023,2.052,Foul,7,gid_2016_05_07_lanmlb_tormlb_1,94.1,191.019,2073.259,-1.98,10.14,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
CU,0.035,2.857,Foul,7,gid_2016_05_07_lanmlb_tormlb_1,72.2,356.527,1907.327,-0.76,-12.6,S,Clayton Kershaw,Strikeout,R,Curve Ball,TRUE,FALSE,FALSE,TRUE
SL,-0.566,1.478,Foul,7,gid_2016_05_07_lanmlb_tormlb_1,88.4,248.68,588.953,-2.91,1.09,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.986,3.38,Swinging Strike,7,gid_2016_05_07_lanmlb_tormlb_1,93.8,181.49,1858.123,-0.24,9.24,S,Clayton Kershaw,Strikeout,R,Four-Seam,FALSE,FALSE,TRUE,TRUE
FF,-0.023,1.833,Foul,8,gid_2016_05_07_lanmlb_tormlb_1,93.1,193.348,2434.237,-2.83,11.87,S,Clayton Kershaw,Double,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-1.644,1.762,Foul,8,gid_2016_05_07_lanmlb_tormlb_1,93.7,187.164,1694.182,-1.06,8.43,S,Clayton Kershaw,Double,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.199,2.416,"In play, no out",8,gid_2016_05_07_lanmlb_tormlb_1,93.8,181.49,1986.774,-0.26,9.92,X,Clayton Kershaw,Double,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,-0.459,2.801,"In play, out(s)",9,gid_2016_05_07_lanmlb_tormlb_1,89.5,173.95,1355.809,0.75,7,X,Clayton Kershaw,Flyout,R,Slider,FALSE,TRUE,FALSE,TRUE
SL,-0.025,1.647,Swinging Strike,14,gid_2016_05_07_lanmlb_tormlb_1,87.2,196.205,1066.449,-1.59,5.42,S,Clayton Kershaw,Single,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,1.023,2.133,"In play, no out",14,gid_2016_05_07_lanmlb_tormlb_1,93.4,183.658,2281.212,-0.73,11.41,X,Clayton Kershaw,Single,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.955,2.439,"In play, no out",15,gid_2016_05_07_lanmlb_tormlb_1,94.6,167.92,2301.626,2.42,11.25,X,Clayton Kershaw,Single,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.671,2.709,"In play, out(s)",16,gid_2016_05_07_lanmlb_tormlb_1,93.9,170.36,1825.776,1.53,8.98,X,Clayton Kershaw,Grounded Into DP,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,-0.736,1.911,Swinging Strike,17,gid_2016_05_07_lanmlb_tormlb_1,89,211.522,531.311,-1.44,2.3,S,Clayton Kershaw,Single,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.278,2.511,"In play, run(s)",17,gid_2016_05_07_lanmlb_tormlb_1,94.3,147.72,1724.88,4.59,7.22,X,Clayton Kershaw,Single,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.809,3.36,Foul,18,gid_2016_05_07_lanmlb_tormlb_1,93.2,180.284,2175.796,-0.05,10.89,S,Clayton Kershaw,Strikeout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,0.04,2.406,Foul,18,gid_2016_05_07_lanmlb_tormlb_1,88,241.486,492.824,-2.29,1.2,S,Clayton Kershaw,Strikeout,L,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.627,3.396,Foul,18,gid_2016_05_07_lanmlb_tormlb_1,93.2,169.279,2276.932,2.12,11.15,S,Clayton Kershaw,Strikeout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,0.027,1.913,Swinging Strike,18,gid_2016_05_07_lanmlb_tormlb_1,88.1,176.449,625.529,0.21,3.27,S,Clayton Kershaw,Strikeout,L,Slider,FALSE,FALSE,TRUE,TRUE
SL,0.694,2.186,Swinging Strike,25,gid_2016_05_07_lanmlb_tormlb_1,86.7,160.775,1524.323,2.72,7.75,S,Clayton Kershaw,Flyout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,0.161,1.722,Foul,25,gid_2016_05_07_lanmlb_tormlb_1,85.2,208.205,709.523,-1.83,3.36,S,Clayton Kershaw,Flyout,R,Slider,TRUE,FALSE,FALSE,TRUE
CU,0.011,1.418,Foul,25,gid_2016_05_07_lanmlb_tormlb_1,73.5,359.813,1757.123,-0.04,-11.54,S,Clayton Kershaw,Flyout,R,Curve Ball,TRUE,FALSE,FALSE,TRUE
FF,0.925,3.123,Foul,25,gid_2016_05_07_lanmlb_tormlb_1,93.1,172.188,2226.145,1.52,11.07,S,Clayton Kershaw,Flyout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,0.771,1.806,"In play, out(s)",25,gid_2016_05_07_lanmlb_tormlb_1,86.1,187.805,1022.855,-0.76,5.47,X,Clayton Kershaw,Flyout,R,Slider,FALSE,TRUE,FALSE,TRUE
SL,-0.052,2.109,Foul,26,gid_2016_05_07_lanmlb_tormlb_1,87.7,207.127,570.315,-1.41,2.71,S,Clayton Kershaw,Single,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,-0.919,2.105,"In play, no out",26,gid_2016_05_07_lanmlb_tormlb_1,87.3,302.116,810.036,-3.75,-2.4,X,Clayton Kershaw,Single,R,Slider,FALSE,TRUE,FALSE,TRUE
SL,-0.11,2.411,Foul,27,gid_2016_05_07_lanmlb_tormlb_1,88.8,260.546,720.656,-3.78,0.59,S,Clayton Kershaw,Grounded Into DP,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,0.182,1.712,"In play, out(s)",27,gid_2016_05_07_lanmlb_tormlb_1,87.2,232.468,1135.663,-4.84,3.67,X,Clayton Kershaw,Grounded Into DP,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,-0.312,3.254,"In play, out(s)",31,gid_2016_05_07_lanmlb_tormlb_1,92.1,165.808,2286.181,2.85,11.22,X,Clayton Kershaw,Pop Out,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
CU,0.088,1.688,Swinging Strike,32,gid_2016_05_07_lanmlb_tormlb_1,72.9,357.052,1896.566,-0.64,-12.55,S,Clayton Kershaw,Strikeout,R,Curve Ball,FALSE,FALSE,TRUE,TRUE
SL,-0.294,1.588,Swinging Strike,32,gid_2016_05_07_lanmlb_tormlb_1,87.3,208.152,860.673,-2.17,4,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.351,1.181,Swinging Strike,33,gid_2016_05_07_lanmlb_tormlb_1,88.3,196.871,965.796,-1.5,4.89,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.547,1.068,Swinging Strike,33,gid_2016_05_07_lanmlb_tormlb_1,88.9,261.239,839.704,-4.39,0.63,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.453,3.014,Foul,37,gid_2016_05_07_lanmlb_tormlb_1,91.8,186.531,1723.124,-1.02,8.86,S,Clayton Kershaw,Strikeout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.269,1.904,Foul,37,gid_2016_05_07_lanmlb_tormlb_1,93.4,175.95,2242.125,0.8,11.24,S,Clayton Kershaw,Strikeout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.222,2.921,Foul,37,gid_2016_05_07_lanmlb_tormlb_1,92.6,169.79,2006.974,1.83,10.11,S,Clayton Kershaw,Strikeout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.209,0.611,Swinging Strike (Blocked),37,gid_2016_05_07_lanmlb_tormlb_1,89,215.942,1182.179,-3.62,4.95,S,Clayton Kershaw,Strikeout,L,Slider,FALSE,FALSE,TRUE,TRUE
FF,-1.025,2.572,Foul,38,gid_2016_05_07_lanmlb_tormlb_1,92.3,181.806,2393.685,-0.39,12.18,S,Clayton Kershaw,Single,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.881,2.918,"In play, no out",38,gid_2016_05_07_lanmlb_tormlb_1,88,177.83,466.299,0.09,2.42,X,Clayton Kershaw,Single,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,-1.509,3.044,Swinging Strike,39,gid_2016_05_07_lanmlb_tormlb_1,93.6,195.739,2351.575,-3.21,11.37,S,Clayton Kershaw,Strikeout,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
SL,-1.408,1.214,Swinging Strike,39,gid_2016_05_07_lanmlb_tormlb_1,87.7,161.872,502.491,0.84,2.53,S,Clayton Kershaw,Strikeout,L,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.777,1.964,"In play, run(s)",40,gid_2016_05_07_lanmlb_tormlb_1,93.7,179.975,2294.253,0.01,11.67,X,Clayton Kershaw,Double,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,-0.776,0.524,Swinging Strike (Blocked),41,gid_2016_05_07_lanmlb_tormlb_1,89.8,194.037,734.325,-0.94,3.7,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
CU,0.37,2.595,"In play, out(s)",45,gid_2016_05_07_lanmlb_tormlb_1,72.7,345.307,1550.726,-2.58,-9.89,X,Clayton Kershaw,Groundout,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
FF,-0.593,2.292,Foul,46,gid_2016_05_07_lanmlb_tormlb_1,92.6,157.632,2069.225,4,9.68,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.545,1.952,Foul,46,gid_2016_05_07_lanmlb_tormlb_1,87.6,231.813,624.056,-2.64,2.03,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,-0.251,3.404,Foul,46,gid_2016_05_07_lanmlb_tormlb_1,86.7,248.18,522,-2.61,1,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,0.122,3.12,Foul,46,gid_2016_05_07_lanmlb_tormlb_1,88.1,217.567,747.928,-2.42,3.1,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,0.401,2.594,Swinging Strike,46,gid_2016_05_07_lanmlb_tormlb_1,86.9,206.084,894.337,-2.13,4.31,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,0.038,3.026,"In play, out(s)",47,gid_2016_05_07_lanmlb_tormlb_1,87.4,227.243,837.833,-3.31,3.01,X,Clayton Kershaw,Groundout,R,Slider,FALSE,TRUE,FALSE,TRUE
SL,0.352,1.849,Swinging Strike,51,gid_2016_05_07_lanmlb_tormlb_1,86.9,220.636,999.643,-3.54,4.08,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,0.293,2.933,Swinging Strike,51,gid_2016_05_07_lanmlb_tormlb_1,85.9,208.536,1220.53,-3.18,5.81,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.341,2.235,Swinging Strike,51,gid_2016_05_07_lanmlb_tormlb_1,88.4,175.213,1841.38,0.81,9.64,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.606,2.903,Foul,52,gid_2016_05_07_lanmlb_tormlb_1,93,174.992,2419.329,1.08,12.25,S,Clayton Kershaw,Single,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,0.34,1.477,Swinging Strike,52,gid_2016_05_07_lanmlb_tormlb_1,87.2,176.835,1211.479,0.36,6.5,S,Clayton Kershaw,Single,L,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.321,2.739,"In play, no out",52,gid_2016_05_07_lanmlb_tormlb_1,93,179.22,2444.9,0.17,12.27,X,Clayton Kershaw,Single,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.228,2.468,"In play, out(s)",53,gid_2016_05_07_lanmlb_tormlb_1,92.8,181.16,1895.857,-0.2,9.6,X,Clayton Kershaw,Grounded Into DP,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
CU,0.152,1.042,Swinging Strike,1,gid_2016_05_12_nynmlb_lanmlb_1,74.1,343.965,1180.419,-2.09,-7.32,S,Clayton Kershaw,Strikeout,L,Curve Ball,FALSE,FALSE,TRUE,TRUE
SL,-0.64,2.169,"In play, out(s)",2,gid_2016_05_12_nynmlb_lanmlb_1,88.9,213.275,1216.177,-3.51,5.3,X,Clayton Kershaw,Groundout,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,-0.141,2.598,Foul,3,gid_2016_05_12_nynmlb_lanmlb_1,93.3,177.404,2296.187,0.53,11.54,S,Clayton Kershaw,Walk,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.552,2.968,Foul,3,gid_2016_05_12_nynmlb_lanmlb_1,93.1,186.185,2296.661,-1.25,11.46,S,Clayton Kershaw,Walk,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.006,2.654,Foul,4,gid_2016_05_12_nynmlb_lanmlb_1,94.3,187.421,2808.308,-1.8,13.8,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.467,1.053,Swinging Strike,4,gid_2016_05_12_nynmlb_lanmlb_1,87,224.34,1036.045,-3.84,3.88,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
CU,0.432,1.382,Foul,4,gid_2016_05_12_nynmlb_lanmlb_1,73.7,339.733,1028.889,-2.28,-6.24,S,Clayton Kershaw,Strikeout,R,Curve Ball,TRUE,FALSE,FALSE,TRUE
SL,-0.195,0.965,Swinging Strike,4,gid_2016_05_12_nynmlb_lanmlb_1,88.4,213.86,1195.694,-3.54,5.22,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.952,3.281,Foul,12,gid_2016_05_12_nynmlb_lanmlb_1,92.6,185.058,2727.673,-1.2,13.54,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.419,3.33,Foul,12,gid_2016_05_12_nynmlb_lanmlb_1,92.9,180.915,2393.031,-0.19,12.07,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.586,1.587,Swinging Strike,12,gid_2016_05_12_nynmlb_lanmlb_1,88.5,213.994,1238.342,-3.65,5.37,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.44,2.815,"In play, out(s)",13,gid_2016_05_12_nynmlb_lanmlb_1,93.2,176.021,2435.734,0.85,12.14,X,Clayton Kershaw,Flyout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,1.027,2.651,Foul,14,gid_2016_05_12_nynmlb_lanmlb_1,94.7,181.473,3167.1,-0.41,15.71,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.051,1.291,Swinging Strike,14,gid_2016_05_12_nynmlb_lanmlb_1,88.4,189.841,1803.884,-1.63,9.36,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.192,2.407,Foul,19,gid_2016_05_12_nynmlb_lanmlb_1,92.9,181.862,2758.355,-0.45,13.78,S,Clayton Kershaw,Groundout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.708,2.432,Swinging Strike,19,gid_2016_05_12_nynmlb_lanmlb_1,86.7,211.622,818.496,-2.29,3.67,S,Clayton Kershaw,Groundout,R,Slider,FALSE,FALSE,TRUE,TRUE
CU,-0.105,2.246,"In play, out(s)",19,gid_2016_05_12_nynmlb_lanmlb_1,74.1,342.135,1267.673,-2.46,-7.71,X,Clayton Kershaw,Groundout,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
FF,-0.34,2.186,Foul,21,gid_2016_05_12_nynmlb_lanmlb_1,93.8,184.739,2842.442,-1.17,14.08,S,Clayton Kershaw,Groundout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.003,1.858,"In play, out(s)",21,gid_2016_05_12_nynmlb_lanmlb_1,94.3,179.831,2858.146,0.04,14.09,X,Clayton Kershaw,Groundout,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,0.303,2.771,Foul,26,gid_2016_05_12_nynmlb_lanmlb_1,92.8,173.067,2976.877,1.82,14.94,S,Clayton Kershaw,Single,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.009,2.304,"In play, no out",26,gid_2016_05_12_nynmlb_lanmlb_1,93,187.065,2897.949,-1.79,14.36,X,Clayton Kershaw,Single,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,0.122,3.185,Foul,27,gid_2016_05_12_nynmlb_lanmlb_1,93.7,179.086,2793.027,0.22,13.9,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.514,1.38,Foul Tip,27,gid_2016_05_12_nynmlb_lanmlb_1,87.2,253.543,939.782,-4.78,1.37,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,0.096,1.239,Swinging Strike,27,gid_2016_05_12_nynmlb_lanmlb_1,88.8,223.645,1463.135,-5.35,5.57,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,0.055,2.587,Foul,28,gid_2016_05_12_nynmlb_lanmlb_1,87.5,214.646,892.679,-2.72,3.88,S,Clayton Kershaw,Grounded Into DP,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,0.016,2.616,"In play, out(s)",28,gid_2016_05_12_nynmlb_lanmlb_1,93.7,182.559,2670.078,-0.6,13.32,X,Clayton Kershaw,Grounded Into DP,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,0.1,3.152,"In play, out(s)",32,gid_2016_05_12_nynmlb_lanmlb_1,92.8,179.272,2815.048,0.18,14.34,X,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.707,3.116,"In play, out(s)",33,gid_2016_05_12_nynmlb_lanmlb_1,93.2,173.245,2662.198,1.58,13.28,X,Clayton Kershaw,Lineout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.806,1.796,Foul,34,gid_2016_05_12_nynmlb_lanmlb_1,93.5,182.018,3111.405,-0.55,15.54,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,0.266,2.221,Foul,34,gid_2016_05_12_nynmlb_lanmlb_1,88.7,186.05,1772.779,-0.99,9.28,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.716,2.638,"In play, out(s)",39,gid_2016_05_12_nynmlb_lanmlb_1,92.5,182.373,2976.65,-0.62,14.86,X,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.048,2.447,Foul,40,gid_2016_05_12_nynmlb_lanmlb_1,92.4,185.735,2929.437,-1.5,14.89,S,Clayton Kershaw,Strikeout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,0.171,2.957,Swinging Strike,40,gid_2016_05_12_nynmlb_lanmlb_1,92.8,183.748,3314.08,-1.1,16.7,S,Clayton Kershaw,Strikeout,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
FF,0.019,2.651,"In play, no out",41,gid_2016_05_12_nynmlb_lanmlb_1,93.1,181.824,2529.963,-0.41,12.72,X,Clayton Kershaw,Double,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,-0.62,1.481,Swinging Strike,42,gid_2016_05_12_nynmlb_lanmlb_1,88.9,211.17,1488.046,-4.08,6.71,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.358,3,Foul,42,gid_2016_05_12_nynmlb_lanmlb_1,93.5,179.876,2565.659,0.03,12.73,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.167,3.015,"In play, out(s)",46,gid_2016_05_12_nynmlb_lanmlb_1,91.3,179.289,2441.003,0.16,12.46,X,Clayton Kershaw,Flyout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
CU,-0.047,1.111,Swinging Strike,47,gid_2016_05_12_nynmlb_lanmlb_1,73.1,336.922,1483.656,-3.8,-8.98,S,Clayton Kershaw,Groundout,R,Curve Ball,FALSE,FALSE,TRUE,TRUE
CU,0.133,1.832,"In play, out(s)",47,gid_2016_05_12_nynmlb_lanmlb_1,72.8,336.473,1455.57,-3.8,-8.8,X,Clayton Kershaw,Groundout,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
FF,0.219,1.973,Swinging Strike,48,gid_2016_05_12_nynmlb_lanmlb_1,92.7,180.324,2786.411,-0.08,14.11,S,Clayton Kershaw,Pop Out,R,Four-Seam,FALSE,FALSE,TRUE,TRUE
SL,-0.463,1.12,Foul,48,gid_2016_05_12_nynmlb_lanmlb_1,86.9,206.945,1663.911,-4.03,7.88,S,Clayton Kershaw,Pop Out,R,Slider,TRUE,FALSE,FALSE,TRUE
CU,0.728,2.997,"In play, out(s)",48,gid_2016_05_12_nynmlb_lanmlb_1,73.4,344.104,1096.962,-1.92,-6.79,X,Clayton Kershaw,Pop Out,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
SL,-0.019,2.597,"In play, out(s)",52,gid_2016_05_12_nynmlb_lanmlb_1,88.9,215.572,1526.252,-4.67,6.49,X,Clayton Kershaw,Groundout,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,0.055,2.002,"In play, out(s)",53,gid_2016_05_12_nynmlb_lanmlb_1,92.1,176.413,2977.761,0.96,15.25,X,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.581,1.94,Foul,54,gid_2016_05_12_nynmlb_lanmlb_1,92.6,180.658,2529.621,-0.15,12.76,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.564,2.698,Swinging Strike,54,gid_2016_05_12_nynmlb_lanmlb_1,88.7,217.322,1194.241,-3.84,5,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.037,2.07,Swinging Strike,59,gid_2016_05_12_nynmlb_lanmlb_1,85.2,225.289,1314.24,-5.11,5.01,S,Clayton Kershaw,Strikeout,L,Slider,FALSE,FALSE,TRUE,TRUE
CU,-0.138,1.752,Swinging Strike,59,gid_2016_05_12_nynmlb_lanmlb_1,73.2,355.226,1374.042,-0.74,-8.94,S,Clayton Kershaw,Strikeout,L,Curve Ball,FALSE,FALSE,TRUE,TRUE
SL,-0.885,1.145,Swinging Strike,60,gid_2016_05_12_nynmlb_lanmlb_1,89.1,190.728,1526.332,-1.48,7.74,S,Clayton Kershaw,Strikeout,L,Slider,FALSE,FALSE,TRUE,TRUE
FF,0.099,2.186,Foul,60,gid_2016_05_12_nynmlb_lanmlb_1,92,181.022,2846.921,-0.26,14.51,S,Clayton Kershaw,Strikeout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.013,2.667,"In play, no out",61,gid_2016_05_12_nynmlb_lanmlb_1,92.9,184.918,2684.729,-1.15,13.33,X,Clayton Kershaw,Single,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,0.199,2.952,Foul,62,gid_2016_05_12_nynmlb_lanmlb_1,86.6,198.952,1229.904,-2.17,6.27,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
CU,0.993,1.032,Swinging Strike (Blocked),62,gid_2016_05_12_nynmlb_lanmlb_1,73.3,357.036,1082.075,-0.36,-7.03,S,Clayton Kershaw,Strikeout,R,Curve Ball,FALSE,FALSE,TRUE,TRUE
